level_samples_per_window,behavior,run_idx,seed,decisions,offered_fragments_per_second,measurement_seconds,actual_queries_per_second,actual_fragments_per_second,blocks_legacy,blocks_combined,blocks_volume,blocks_entropy,blocks_unique,fpr_legacy,fpr_combined,fpr_volume,fpr_entropy,fpr_unique,entropy_mean,entropy_p95,samples_mean,unique_ratio_mean,raw_decisions_file,raw_decisions_sha256
600,random2048,0,80262610,300,299.500000,1.022069,293.522239,293.522239,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.9660,8.9938,603.143,0.8684,raw_decisions/high_load/random2048/level_600/run_00_seed_80262610.jsonl,d62955e0e42a5f6dc6f75df4031c6cc184f5ba39ed62c09a938f2e2ab5705d2d
600,random2048,1,80262611,300,299.500000,1.124552,266.772808,266.772808,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.9695,9.0136,600.110,0.8771,raw_decisions/high_load/random2048/level_600/run_01_seed_80262611.jsonl,c2a684685d9a678f836470c89feec177cda329921fc4b4043ed6368be153ea2b
600,random2048,2,80262612,300,299.500000,1.045695,286.890628,286.890628,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.9459,8.9849,588.580,0.8768,raw_decisions/high_load/random2048/level_600/run_02_seed_80262612.jsonl,89d6896a37032d1988567711ae8816f48797ae183ee65b932bfbcb88e9eaccf0
600,random2048,3,80262613,300,299.500000,0.987110,303.917489,303.917489,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.9482,9.0017,589.943,0.8769,raw_decisions/high_load/random2048/level_600/run_03_seed_80262613.jsonl,32dca93417a8e5818a93b11c4bde29d08cad0d66f0483cb45a461da60f9c0a2f
600,random2048,4,80262614,300,299.500000,1.100597,272.579341,272.579341,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.9170,8.9662,582.353,0.8689,raw_decisions/high_load/random2048/level_600/run_04_seed_80262614.jsonl,42207c3f980246f29a291cf098bd5a6af2af0110f833ab522aec5f14e27fabd8
600,random2048,5,80262615,300,299.500000,0.994986,301.511894,301.511894,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.8978,8.9160,565.317,0.8786,raw_decisions/high_load/random2048/level_600/run_05_seed_80262615.jsonl,b6420ac42be18737295a3444f112581b6058f51934e2ab425cf82654f7d4a53d
600,random2048,6,80262616,300,299.500000,0.957009,313.476647,313.476647,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.8994,8.9860,572.403,0.8748,raw_decisions/high_load/random2048/level_600/run_06_seed_80262616.jsonl,9e95caef9eb342aae0fdf21d9bc0e9eae8d1acc056a46fee125ef2c8bed2071d
600,random2048,7,80262617,300,299.500000,1.152922,260.208364,260.208364,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.9086,8.9515,588.823,0.8575,raw_decisions/high_load/random2048/level_600/run_07_seed_80262617.jsonl,a09c55fccd8d5627d811452709ae9bb0daf9ec7aaa08c1aa213ddedd6b5a5f7b
600,random2048,8,80262618,300,299.500000,1.021368,293.723726,293.723726,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.9051,8.9234,590.067,0.8554,raw_decisions/high_load/random2048/level_600/run_08_seed_80262618.jsonl,fc343f2b5206c857f4e10bcf1fc7622a1b9988d45b1af1429588527ae97bab00
600,random2048,9,80262619,300,299.500000,1.099336,272.891956,272.891956,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.8254,8.8472,553.363,0.8613,raw_decisions/high_load/random2048/level_600/run_09_seed_80262619.jsonl,08c93b87f13a1607c150c21feb28493fcde98721dc035127ea11f0cbfc8c7918
600,random2048,10,80262620,300,299.500000,0.965532,310.709395,310.709395,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.9420,8.9633,600.097,0.8625,raw_decisions/high_load/random2048/level_600/run_10_seed_80262620.jsonl,924349e4a53f64178cd4c123851ef6b6c2ec3dce687d1f131bbd8b7904abdd53
600,random2048,11,80262621,300,299.500000,1.009228,297.256978,297.256978,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.0310,9.0678,628.480,0.8708,raw_decisions/high_load/random2048/level_600/run_11_seed_80262621.jsonl,34dd67e879cbb4e4c991a0d6672f9e1be4ce22bcbf8c53f9c5dc6476abfb1087
600,random2048,12,80262622,300,299.500000,0.986505,304.103847,304.103847,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.0140,9.0308,618.567,0.8738,raw_decisions/high_load/random2048/level_600/run_12_seed_80262622.jsonl,295e3985f6d3f995ece7ddd61e1269201312c3c010a6318abfc5cf47202974b3
600,random2048,13,80262623,300,299.500000,1.064393,281.850727,281.850727,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.9542,8.9864,593.097,0.8759,raw_decisions/high_load/random2048/level_600/run_13_seed_80262623.jsonl,815486360cfa6d3c4d2da919f9c0432aba9c037ec52f4d213b530426f656be46
600,random2048,14,80262624,300,299.500000,0.907453,330.595459,330.595459,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.9946,9.0255,615.610,0.8673,raw_decisions/high_load/random2048/level_600/run_14_seed_80262624.jsonl,c0e17639923d62b0f5f95c210173fecf481cc0c6272998b578043a6a739969f7
600,random2048,15,80262625,300,299.500000,1.010462,296.893893,296.893893,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.9055,8.9326,571.873,0.8785,raw_decisions/high_load/random2048/level_600/run_15_seed_80262625.jsonl,bba37f7ac0235a06b3f96114649e660a5380761e7c76e65276e21a1c508de669
600,random2048,16,80262626,300,299.500000,1.047488,286.399594,286.399594,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.8482,8.9059,561.847,0.8636,raw_decisions/high_load/random2048/level_600/run_16_seed_80262626.jsonl,1de98bbc3695633a4440acf29aa3c4b24cc08d4c3bfff25061fe0ad241723b4f
600,random2048,17,80262627,300,299.500000,1.046036,286.796911,286.796911,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.9687,8.9956,585.840,0.8900,raw_decisions/high_load/random2048/level_600/run_17_seed_80262627.jsonl,11900769c4be78362da470533cd1ac24bc48263e11d605c69dbc1b5b645db70f
600,random2048,18,80262628,300,299.500000,0.995530,301.347117,301.347117,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.9625,8.9892,601.630,0.8684,raw_decisions/high_load/random2048/level_600/run_18_seed_80262628.jsonl,83a7a5e26a84743d6a4daf7617aa903193d8638e3988f3fdff6a5e37a72ef8ac
600,random2048,19,80262629,300,299.500000,1.004685,298.600945,298.600945,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.9653,8.9952,587.880,0.8868,raw_decisions/high_load/random2048/level_600/run_19_seed_80262629.jsonl,c7fa66197b3012cb6066d46569428eef4d447bc49bf37e8f4b7b54204fc2fbe4
1200,random2048,0,140264410,300,599.500000,0.479487,625.668860,625.668860,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.6247,9.6379,1145.347,0.7499,raw_decisions/high_load/random2048/level_1200/run_00_seed_140264410.jsonl,50b808366a92243004e6d5cdb900bd9f1641449f7698ab4ecda7818529370d69
1200,random2048,1,140264411,300,599.500000,0.510281,587.911565,587.911565,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.7231,9.7369,1211.263,0.7590,raw_decisions/high_load/random2048/level_1200/run_01_seed_140264411.jsonl,71a9d6acd817ad76a2fcc0bf41b3d8aab5d4ccdef41c403da337c5140a81043f
1200,random2048,2,140264412,300,599.500000,0.462003,649.346198,649.346198,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.7106,9.7288,1208.390,0.7503,raw_decisions/high_load/random2048/level_1200/run_02_seed_140264412.jsonl,2ef7d09235d9ef33b4a0a6ee57216e962ffc334c79889b0c78764c015e9b1b8b
1200,random2048,3,140264413,300,599.500000,0.487135,615.845488,615.845488,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.6888,9.7019,1183.960,0.7571,raw_decisions/high_load/random2048/level_1200/run_03_seed_140264413.jsonl,ab8f1eaa8693a53908baf980884bb1c7f1496c8aba38d88afcc7059d5d2a9e8e
1200,random2048,4,140264414,300,599.500000,0.570502,525.852914,525.852914,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.6987,9.7512,1184.733,0.7617,raw_decisions/high_load/random2048/level_1200/run_04_seed_140264414.jsonl,79e36973deeb9cfbca17c6e18f5281a45f76007111fb5fa2e362786577bc796a
1200,random2048,5,140264415,300,599.500000,0.508046,590.497337,590.497337,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.6509,9.6654,1129.813,0.7719,raw_decisions/high_load/random2048/level_1200/run_05_seed_140264415.jsonl,bb55c597e9d5827b8cefaeae565cf76ea75da1af4243c318724a3c31371bad4c
1200,random2048,6,140264416,300,599.500000,0.507192,591.491569,591.491569,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.7068,9.7297,1184.307,0.7635,raw_decisions/high_load/random2048/level_1200/run_06_seed_140264416.jsonl,dbfc953e8994244bd089a1e15975041840e76d3333d814f8af415c900258f872
1200,random2048,7,140264417,300,599.500000,0.486040,617.232679,617.232679,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.6928,9.7128,1194.010,0.7542,raw_decisions/high_load/random2048/level_1200/run_07_seed_140264417.jsonl,3109f2e0d9f55dd658ef0233a809753e283d91c8addae07e4e9907a5d3ea3bf6
1200,random2048,8,140264418,300,599.500000,0.485877,617.440212,617.440212,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.6937,9.7084,1195.987,0.7526,raw_decisions/high_load/random2048/level_1200/run_08_seed_140264418.jsonl,9135bf747d84cff35ad3b34563954497f72d7171b51848c1c2e32a259d564f07
1200,random2048,9,140264419,300,599.500000,0.519740,577.211825,577.211825,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.7230,9.7333,1214.697,0.7561,raw_decisions/high_load/random2048/level_1200/run_09_seed_140264419.jsonl,b62fdb9d1c8ba0770879ae607af30208bba2f9ef68982a14096c5dc3e80027d5
1200,random2048,10,140264420,300,599.500000,0.510455,587.710920,587.710920,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.6571,9.6742,1162.960,0.7539,raw_decisions/high_load/random2048/level_1200/run_10_seed_140264420.jsonl,7ce27ff1ef48cbc1d1d51ee6ecea35dc4c2209621ab8fca924411b4c4a34d575
1200,random2048,11,140264421,300,599.500000,0.548995,546.453160,546.453160,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.6875,9.6987,1176.267,0.7602,raw_decisions/high_load/random2048/level_1200/run_11_seed_140264421.jsonl,b4f33ad1c7b3e76a48d5b46b9071b9cfe531e75e8ede8bb3782629390f488063
1200,random2048,12,140264422,300,599.500000,0.610612,491.310553,491.310553,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.6684,9.6922,1177.333,0.7508,raw_decisions/high_load/random2048/level_1200/run_12_seed_140264422.jsonl,1b42ca06e4abc57487b9c20ce9a3525db08e0dff5d3fb4af7d39e68ac8437dd5
1200,random2048,13,140264423,300,599.500000,0.477223,628.636799,628.636799,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.6762,9.7044,1182.583,0.7524,raw_decisions/high_load/random2048/level_1200/run_13_seed_140264423.jsonl,876392286245f06eeb403eb17caf9d1feb3cf55b2fda9ed529481ffabf5fa843
1200,random2048,14,140264424,300,599.500000,0.540123,555.428599,555.428599,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.7199,9.7354,1174.283,0.7739,raw_decisions/high_load/random2048/level_1200/run_14_seed_140264424.jsonl,02263f7df54998e8ee92ad46c2e9c82a16eb2477113c4682d62d4ad5f044cb58
1200,random2048,15,140264425,300,599.500000,0.485754,617.596785,617.596785,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.6810,9.6964,1210.300,0.7398,raw_decisions/high_load/random2048/level_1200/run_15_seed_140264425.jsonl,489ba8ec341b69ab940f38253a891362c307c9d841b81e33f56cea891b78b2cc
1200,random2048,16,140264426,300,599.500000,0.502270,597.287929,597.287929,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.6738,9.6964,1177.583,0.7535,raw_decisions/high_load/random2048/level_1200/run_16_seed_140264426.jsonl,a67d8930352a87403b9a1134aba9443c40e8d6a9447547e4398b1abae69eebe3
1200,random2048,17,140264427,300,599.500000,0.503244,596.132671,596.132671,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.7075,9.7154,1160.887,0.7783,raw_decisions/high_load/random2048/level_1200/run_17_seed_140264427.jsonl,93a47e7da9b45c03d1160f347c25e1b8474199a3997c8ac0bffb50b0937984b3
1200,random2048,18,140264428,300,599.500000,0.517799,579.375151,579.375151,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.7242,9.7465,1158.247,0.7857,raw_decisions/high_load/random2048/level_1200/run_18_seed_140264428.jsonl,51cf338c9e3cf8ef3eeebcad1c96a0ff466c29c05e9ab8a7e013a8f3091dd41c
1200,random2048,19,140264429,300,599.500000,0.501065,598.724876,598.724876,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.6852,9.7009,1164.380,0.7652,raw_decisions/high_load/random2048/level_1200/run_19_seed_140264429.jsonl,a33233ba7948e917a60a18842cab31c705d7c4869951af648afdb0e22dc113e2
1400,random2048,0,160265010,300,699.500000,0.420241,713.875365,713.875365,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8912,9.8990,1426.530,0.7303,raw_decisions/high_load/random2048/level_1400/run_00_seed_160265010.jsonl,8c9efc64f86adc7a0262e5f78568918b049aabf8b517ac55bf63f98358a156cf
1400,random2048,1,160265011,300,699.500000,0.443036,677.145360,677.145360,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8409,9.8614,1376.477,0.7260,raw_decisions/high_load/random2048/level_1400/run_01_seed_160265011.jsonl,93586f40be1a223d182307b6e01ab3b1f9d6e03c8e9ab418ff8b82fdfee5b093
1400,random2048,2,160265012,300,699.500000,0.426022,704.189324,704.189324,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8487,9.8733,1398.817,0.7196,raw_decisions/high_load/random2048/level_1400/run_02_seed_160265012.jsonl,8d13eae5c4513579ca88b48218544e0f0223f37cdd59236c4f64a9514aacb466
1400,random2048,3,160265013,300,699.500000,0.455875,658.074463,658.074463,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8189,9.8303,1395.847,0.7172,raw_decisions/high_load/random2048/level_1400/run_03_seed_160265013.jsonl,0e71020d418a089d3c7687e1d3eb0caaac3069f84d0f77a2837b2b4b5e8444aa
1400,random2048,4,160265014,300,699.500000,0.374978,800.046801,800.046801,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8989,9.9138,1439.443,0.7252,raw_decisions/high_load/random2048/level_1400/run_04_seed_160265014.jsonl,6f6ff667c491a6b4fa7baeddb1db2d5c1df0c5121cc1bad2c41350d4d2384832
1400,random2048,5,160265015,300,699.500000,0.424726,706.337648,706.337648,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8033,9.8115,1363.490,0.7196,raw_decisions/high_load/random2048/level_1400/run_05_seed_160265015.jsonl,d92a286a7d1410db3955c0c78a43c5ca4df1164f7a1a0d5e55d16262161815a5
1400,random2048,6,160265016,300,699.500000,0.425565,704.945143,704.945143,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8735,9.8952,1379.740,0.7394,raw_decisions/high_load/random2048/level_1400/run_06_seed_160265016.jsonl,b56b391fc48133d808746078454a890cfeab76cef9f407e1a214ebf2dc9d226d
1400,random2048,7,160265017,300,699.500000,0.491799,610.005839,610.005839,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8492,9.8615,1419.550,0.7141,raw_decisions/high_load/random2048/level_1400/run_07_seed_160265017.jsonl,e2392904a7c9b39b15701ad46567f2d3814717ea99e4af6b72287491f5916bd9
1400,random2048,8,160265018,300,699.500000,0.441389,679.671835,679.671835,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8193,9.8307,1361.110,0.7283,raw_decisions/high_load/random2048/level_1400/run_08_seed_160265018.jsonl,e89f14236f8bd8aa5a813e55b08beb69f0b7a8ae71011957cc3aa4f872712a15
1400,random2048,9,160265019,300,699.500000,0.407372,736.427875,736.427875,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8761,9.8853,1438.307,0.7185,raw_decisions/high_load/random2048/level_1400/run_09_seed_160265019.jsonl,c9d4a834c968a6df4b1393073bb51c308f0c5158663c5d67e79591b4847b482e
1400,random2048,10,160265020,300,699.500000,0.404220,742.169692,742.169692,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8183,9.8257,1404.740,0.7058,raw_decisions/high_load/random2048/level_1400/run_10_seed_160265020.jsonl,a98ff37a0c0b91fa77b88c86dd5775d8a16d4279a98671c7df2e8e45a1902999
1400,random2048,11,160265021,300,699.500000,0.400062,749.883380,749.883380,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8589,9.8673,1398.600,0.7255,raw_decisions/high_load/random2048/level_1400/run_11_seed_160265021.jsonl,caed8df6bd12625e8ca12b2a1bdba5df2c854e1770a69b3e681d159ecfeaa117
1400,random2048,12,160265022,300,699.500000,0.402694,744.983194,744.983194,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8031,9.8177,1348.870,0.7267,raw_decisions/high_load/random2048/level_1400/run_12_seed_160265022.jsonl,c9325e9eebb6f4836a5f343763372b4f350c9d288f8263164828f545e0ce93ad
1400,random2048,13,160265023,300,699.500000,0.452876,662.433435,662.433435,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8542,9.8648,1372.047,0.7368,raw_decisions/high_load/random2048/level_1400/run_13_seed_160265023.jsonl,5fbf027a3fdb2dd94ef118e65e86d91d99d2fa5e08885f528f833793ff4780a8
1400,random2048,14,160265024,300,699.500000,0.388633,771.937011,771.937011,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8511,9.8586,1416.830,0.7161,raw_decisions/high_load/random2048/level_1400/run_14_seed_160265024.jsonl,3c43ef9979aec18f489d7c0765bf4272e3b47887e2882342d192ecb7425ebebb
1400,random2048,15,160265025,300,699.500000,0.402554,745.241220,745.241220,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8993,9.9104,1458.907,0.7223,raw_decisions/high_load/random2048/level_1400/run_15_seed_160265025.jsonl,46acf1000c3cc7052bdca93258af82487dab7e0e30176b2d200206b510ec3be8
1400,random2048,16,160265026,300,699.500000,0.431967,694.496892,694.496892,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8579,9.8843,1358.490,0.7432,raw_decisions/high_load/random2048/level_1400/run_16_seed_160265026.jsonl,e3557ad2c51e0f7c7e46f25e5e45adacb301a0a376d2d292d991e1c58a270b64
1400,random2048,17,160265027,300,699.500000,0.415032,722.835381,722.835381,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.7640,9.7928,1321.443,0.7215,raw_decisions/high_load/random2048/level_1400/run_17_seed_160265027.jsonl,0bb3ce7c3e625f0ec3f98ab6282e0943e6c0e3c33e90aa2b8f4b1faa8cffad54
1400,random2048,18,160265028,300,699.500000,0.440980,680.302727,680.302727,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.8688,9.8773,1418.970,0.7206,raw_decisions/high_load/random2048/level_1400/run_18_seed_160265028.jsonl,580c13d31a8b9078b1af98d07840990d238bc48350f533d011f683e32d37f969
1400,random2048,19,160265029,300,699.500000,0.411474,729.086898,729.086898,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.7973,9.8042,1338.643,0.7299,raw_decisions/high_load/random2048/level_1400/run_19_seed_160265029.jsonl,5efddd264355aea02f467e6d75da4bced60ff79ac463fbab19ef7d0962e5f600
1600,random2048,0,180265610,300,799.500000,0.368305,814.541282,814.541282,300,0,300,300,0,1.000000,0.000000,1.000000,1.000000,0.000000,9.9413,9.9602,1587.003,0.6852,raw_decisions/high_load/random2048/level_1600/run_00_seed_180265610.jsonl,f1344c2507ac39d622fe130d12cc31307318129889ff677306acd31beff82baf
1600,random2048,1,180265611,300,799.500000,0.389485,770.247427,770.247427,300,0,300,300,0,1.000000,0.000000,1.000000,1.000000,0.000000,9.9646,9.9773,1597.937,0.6921,raw_decisions/high_load/random2048/level_1600/run_01_seed_180265611.jsonl,97cf376db333cbeb41ca45871a7fd0ee7a7fd7f0e424874606de3cabd04b8103
1600,random2048,2,180265612,300,799.500000,0.393098,763.167724,763.167724,300,78,300,300,78,1.000000,0.260000,1.000000,1.000000,0.260000,9.9488,9.9573,1563.473,0.6986,raw_decisions/high_load/random2048/level_1600/run_02_seed_180265612.jsonl,dbcb56a94b55eafdd976c7954631a5628cb01d7fa9c7cd62fe7e37150ca63d65
1600,random2048,3,180265613,300,799.500000,0.404602,741.469985,741.469985,300,24,300,300,24,1.000000,0.080000,1.000000,1.000000,0.080000,9.9542,9.9749,1576.870,0.6929,raw_decisions/high_load/random2048/level_1600/run_03_seed_180265613.jsonl,7209cfaf208b382ad8284e42f815ba0dc0a68acb4d5beeda7494ff3f4182825d
1600,random2048,4,180265614,300,799.500000,0.387806,773.581917,773.581917,300,28,300,300,28,1.000000,0.093333,1.000000,1.000000,0.093333,9.9680,9.9773,1590.110,0.6946,raw_decisions/high_load/random2048/level_1600/run_04_seed_180265614.jsonl,8e0dab81b5af2d0382ce1d2d504ad3a03d5a868bb727f794c9c53e80ca8c8113
1600,random2048,5,180265615,300,799.500000,0.346366,866.136365,866.136365,300,0,300,300,0,1.000000,0.000000,1.000000,1.000000,0.000000,9.9697,9.9805,1615.170,0.6858,raw_decisions/high_load/random2048/level_1600/run_05_seed_180265615.jsonl,2a0fd06c3632e6ba237885ff049befdc14cba0ea18c02dc7aeca216b64daa3ea
1600,random2048,6,180265616,300,799.500000,0.367273,816.830676,816.830676,300,23,300,300,23,1.000000,0.076667,1.000000,1.000000,0.076667,9.9704,9.9882,1591.040,0.6951,raw_decisions/high_load/random2048/level_1600/run_06_seed_180265616.jsonl,50b2b91306a55ef54fd18e9d966aceb7a56633a82d11a3d4848bfbdcc13331f1
1600,random2048,7,180265617,300,799.500000,0.384558,780.115666,780.115666,300,0,300,300,0,1.000000,0.000000,1.000000,1.000000,0.000000,9.9473,9.9552,1589.113,0.6873,raw_decisions/high_load/random2048/level_1600/run_07_seed_180265617.jsonl,63420debaa0a217983c97c95f82009263d3a449852a143b68d4eec480efd941f
1600,random2048,8,180265618,300,799.500000,0.396625,756.381797,756.381797,300,0,300,300,0,1.000000,0.000000,1.000000,1.000000,0.000000,9.9228,9.9349,1563.490,0.6878,raw_decisions/high_load/random2048/level_1600/run_08_seed_180265618.jsonl,7a55d04771dbdbde54e42b764e9d7c2db4c935ccf7a7b32a9f29da4400dd4ea3
1600,random2048,9,180265619,300,799.500000,0.387616,773.961893,773.961893,300,0,300,300,0,1.000000,0.000000,1.000000,1.000000,0.000000,9.9949,10.0065,1681.760,0.6747,raw_decisions/high_load/random2048/level_1600/run_09_seed_180265619.jsonl,42634baee82545004bcb19520c73c152d4b5fcd48a5a78309d851d3f4faceeab
1600,random2048,10,180265620,300,799.500000,0.355968,842.773141,842.773141,300,290,300,300,290,1.000000,0.966667,1.000000,1.000000,0.966667,9.9462,9.9654,1551.853,0.7021,raw_decisions/high_load/random2048/level_1600/run_10_seed_180265620.jsonl,65b8b3063ddc153f4b1929bd48f151eeef8624487d5bfa1c8f4167326612ac43
1600,random2048,11,180265621,300,799.500000,0.363753,824.734380,824.734380,300,0,300,300,0,1.000000,0.000000,1.000000,1.000000,0.000000,9.9925,10.0074,1676.510,0.6767,raw_decisions/high_load/random2048/level_1600/run_11_seed_180265621.jsonl,f9f0196dad1b4daebdcb752df6effc23a410996b86a81a80e04a9347701c6a13
1600,random2048,12,180265622,300,799.500000,0.364925,822.086822,822.086822,300,0,300,300,0,1.000000,0.000000,1.000000,1.000000,0.000000,9.9754,9.9857,1615.353,0.6852,raw_decisions/high_load/random2048/level_1600/run_12_seed_180265622.jsonl,fd84c515acee138b925ea26fd54ab204ecc533437f753807aaacefa8e86bf96b
1600,random2048,13,180265623,300,799.500000,0.371985,806.484374,806.484374,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,9.9546,9.9617,1542.623,0.7062,raw_decisions/high_load/random2048/level_1600/run_13_seed_180265623.jsonl,a10bc131ab2167749453a5bed2841c30af28d83d04924f00afb8039d7088d170
1600,random2048,14,180265624,300,799.500000,0.358639,836.495914,836.495914,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,10.0165,10.0318,1619.000,0.7049,raw_decisions/high_load/random2048/level_1600/run_14_seed_180265624.jsonl,69be3b7b1c1696363afe8fd29a2a8ecbce63e5d51e32c30a28e8f481edc40849
1600,random2048,15,180265625,300,799.500000,0.367327,816.711183,816.711183,300,0,300,300,0,1.000000,0.000000,1.000000,1.000000,0.000000,9.9459,9.9555,1585.503,0.6867,raw_decisions/high_load/random2048/level_1600/run_15_seed_180265625.jsonl,bc7363fb1f1e82f2441aab858316db08299e9ae067f64d8271e97b3f738b56c5
1600,random2048,16,180265626,300,799.500000,0.399809,750.357427,750.357427,300,0,300,300,0,1.000000,0.000000,1.000000,1.000000,0.000000,9.9776,9.9961,1625.813,0.6873,raw_decisions/high_load/random2048/level_1600/run_16_seed_180265626.jsonl,f631399576909068d08578e86a4f5020acbd351b51479388837d7740b1b6746b
