source_experiment,source_artifact,source_hash,scope,attack_condition,benign_condition,level,variant_or_comparison,metric,estimate,ci95_low,ci95_high,n_independent_units,independent_unit,inference_method,measurement_status,notes
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,120,volume,attack_alert_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,120,volume,benign_trigger_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,120,volume,FNR,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,120,volume,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,120,volume,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,120,entropy,feature_PR_AUC,0.6176687519906685,0.6083100384007835,0.6280357296745546,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,120,unique_ratio,feature_PR_AUC,0.887936427450204,0.8684075918226538,0.9059648661640795,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,120,volume,feature_PR_AUC,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,200,combined,attack_alert_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,200,combined,benign_trigger_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,200,combined,FNR,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,200,combined,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,200,combined,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,200,volume,attack_alert_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,200,volume,benign_trigger_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,200,volume,FNR,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,200,volume,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,200,volume,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,200,entropy,feature_PR_AUC,0.725785879982502,0.7142809301136476,0.7381241551064539,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,200,unique_ratio,feature_PR_AUC,0.9923220086262367,0.9898702433607105,0.99456440990969,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_continuous,benign_continuous,200,volume,feature_PR_AUC,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,24,combined,attack_alert_rate,0.5096666666666667,0.472,0.5453333333333332,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,24,combined,benign_trigger_rate,0.5096666666666667,0.4706583333333332,0.5453333333333333,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,24,combined,FNR,0.49033333333333334,0.4549999999999999,0.5290083333333333,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,24,combined,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,24,combined,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,24,volume,attack_alert_rate,0.5096666666666667,0.471,0.5449999999999999,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,24,volume,benign_trigger_rate,0.5096666666666667,0.47133333333333327,0.5463333333333333,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,24,volume,FNR,0.49033333333333334,0.4543333333333333,0.529,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,24,volume,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,24,volume,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,24,entropy,feature_PR_AUC,0.5048037886088164,0.5007964224525708,0.5090550126245516,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,24,unique_ratio,feature_PR_AUC,0.5048969937952388,0.4969573340096281,0.5133112559943372,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,24,volume,feature_PR_AUC,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,60,combined,attack_alert_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,60,combined,benign_trigger_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,60,combined,FNR,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,60,combined,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,60,combined,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,60,volume,attack_alert_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,60,volume,benign_trigger_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,60,volume,FNR,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,60,volume,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,60,volume,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,60,entropy,feature_PR_AUC,0.5076354806025759,0.49843451312013176,0.5177264338833387,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,60,unique_ratio,feature_PR_AUC,0.5100545394693893,0.4844902012501211,0.5383240449178498,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,60,volume,feature_PR_AUC,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,120,combined,attack_alert_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,120,combined,benign_trigger_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,120,combined,FNR,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,120,combined,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,120,combined,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,120,volume,attack_alert_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,120,volume,benign_trigger_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,120,volume,FNR,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,120,volume,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,120,volume,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,120,entropy,feature_PR_AUC,0.5111758352945586,0.49999744789050576,0.5217945261845975,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,120,unique_ratio,feature_PR_AUC,0.5100347292377123,0.482945541011935,0.5381101869099483,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,120,volume,feature_PR_AUC,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,200,combined,attack_alert_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,200,combined,benign_trigger_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,200,combined,FNR,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,200,combined,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,200,combined,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,200,volume,attack_alert_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,200,volume,benign_trigger_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,200,volume,FNR,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,200,volume,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,200,volume,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,200,entropy,feature_PR_AUC,0.5130999227742619,0.5056238059546065,0.5205577180664751,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,200,unique_ratio,feature_PR_AUC,0.5073623599525735,0.48312218072243857,0.5312700459044524,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_random_continuous,benign_continuous,200,volume,feature_PR_AUC,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,24,combined,attack_alert_rate,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,24,combined,benign_trigger_rate,0.5096666666666667,0.47165833333333324,0.5446666666666666,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,24,combined,FNR,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,24,combined,balanced_precision,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,24,combined,J,-0.5096666666666667,-0.544,-0.471,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,24,volume,attack_alert_rate,0.5096666666666667,0.472,0.5446666666666667,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,24,volume,benign_trigger_rate,0.5096666666666667,0.4703249999999999,0.5453333333333332,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,24,volume,FNR,0.49033333333333334,0.454325,0.529,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,24,volume,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,24,volume,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,24,entropy,feature_PR_AUC,0.3128471875703661,0.3122910763599327,0.31342025376414007,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,24,unique_ratio,feature_PR_AUC,0.31302313376683133,0.3126693725646586,0.3134185209566403,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,24,volume,feature_PR_AUC,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,60,combined,attack_alert_rate,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,60,combined,benign_trigger_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,60,combined,FNR,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,60,combined,balanced_precision,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,60,combined,J,-1.0,-1.0,-1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,60,volume,attack_alert_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,60,volume,benign_trigger_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,60,volume,FNR,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,60,volume,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,60,volume,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,60,entropy,feature_PR_AUC,0.3098081172121786,0.3096672127675371,0.30995952403006194,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_fixed_continuous,benign_continuous,60,unique_ratio,feature_PR_AUC,0.31019381357022935,0.3100077718622104,0.3104024360969799,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
