policy,workload,rep,trial_id,packet_sha256,time_ns,matching_head_seen_at_ingress,samples,orphan_count,orphan_ratio,orphan_majority,orphan_any
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t006-c12761ba,5b72033a0bdd0797652fab08506692b8c46d3d8e1f5deb88d04340fced9a25db,1789121303683032329,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t044-338ad17d,54f66eb354f898591e9c28180e12d5f1173a2e475c4b19471994a147e904e3ee,1789121304026424133,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t007-c8d6b73d,13d2142f491041f0f906a17d2e4d4620da89197cedfc9e12b9717663a11361ee,1789121304386405425,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t045-9085e7a8,d7739ca42ae00082cb3664a4e7d2c6fccd1ca1507f7224d6bf7100e3bbf5f6ca,1789121304742892514,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t008-1e5bf667,5326e26a141bccf69501a51c911423db087bee810d8fe14d2cb99611ee82f8cd,1789121305074534761,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t046-7686039d,d38bf791a646fb9f25e4f1b3e0be3085bd5304cf1ad3afcb99adaf0f4901bf24,1789121305403236381,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t009-1895d435,af975ad94f4096802423f88f26b7bf7ebdec809d878764a06f2d8e5d6b8bb2a5,1789121305762899744,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t047-834df5d6,a534c5e6d3efe04f4135969cd1d40666595b6e12c1a7d75eca8b807693ffff2a,1789121306090339014,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t010-bdbfc2ec,da8b9ed6734a5e0c6c6a9bd4cc6410d2148cc7f472023eb64fe5ef6bfac8b960,1789121306414356728,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t048-fb224973,a580aec61c2395141510e54e7731dfbf96696177f02dfc338eb1c12db2f79cea,1789121306786385109,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t011-dbabbee3,82200642e41ad1ad028d60959acac514cae6cfbd8f576749c65ca010dee82404,1789121307150487894,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t049-bde4f9c3,a7ec7e6c775cd152eb256f934c7e4fd0577f519bcdb943a5d49b1255736a70c4,1789121307510378900,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t012-a7c13aae,2b413f8514b163a38ac270e5af7caffd1bad23847d31f10a7ee3e35d541de125,1789121307862779633,True,405,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t013-779da8e6,95d2cf816fe331fb144355c394ca64f4a3dcadcac80575a74e00ca6d30f152bd,1789121308190384005,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t014-84d719c4,56e15600c35c7714dfa5dbcaab039fef1ef5c32b21220e2f49a0057ba9a02c64,1789121308550383345,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t015-8cf799bb,131c405a1c060ed27a1fe4af294cb78faf5fd4a6ffdca664121e091a50ccb12c,1789121308914370605,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t016-9d1af8f8,4ce9c5972243dac1a9e5dcb2c6479941eb3f5ec2ffd6f2daa11784f046cb8cab,1789121309243081875,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t017-ec51f9f3,f7cfc0bf3347ca1323e8297b788ea90ffdfd97e069591250740fff9eb63370e3,1789121309570431639,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t018-d863d981,d2712d8cbbb8d0e54189abcd7bf8c2e17b4fa26b5e04e15cfd57c2eb9349fb5a,1789121309914452907,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t019-b2e42ed3,0ccb3530f9438e569deb99ef987a79b3c249be55d11fa4fd1680930dddb08fbd,1789121310238461255,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t020-68644e26,62efc1c6397a59b5334af579a22793c7ed78788462a0cd5b562717582f05e950,1789121310594829658,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,4,r04-t021-89cc46b4,bf9f889d2ee9c7bc312d6a29859fb3e25fc31c8d1b8028fe744caacf34800650,1789121310938744295,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t000-dd519991,fc51ef1b2ac9ea82c5923742d12c77cb7bc6e26fa3b8144f05e469b8b8e7c04e,1789121322393127912,True,137,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t001-b68d5f83,c11bb20a4b6a5cf04b399b0dee1b6b60fd89707ffea7742abe6a5dc54bdfb856,1789121322669419042,True,193,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t002-f3c8f1a5,6e9d491de26616807a955aa946e1fd0ac5ef80ca5f783190027627e1be5aa02f,1789121323001679397,True,211,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t003-7a293757,46dc0f5afe5dae999285c7004b415096424d1064cca4341773adc5f3d1ab3e4d,1789121323413478831,True,294,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t004-e398da30,9b55d8197839d9d4834ea50720eb8a0fabf0690f7e11f08797373fb942784994,1789121323750169139,True,363,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t005-f52216cb,61972dbd5e0c5edd0b60bf5cbd2c0febe7c1e004527a6fd97dec8ca7d6fcfa05,1789121324077502804,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t006-c12761ba,5b72033a0bdd0797652fab08506692b8c46d3d8e1f5deb88d04340fced9a25db,1789121324437679796,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t007-c8d6b73d,13d2142f491041f0f906a17d2e4d4620da89197cedfc9e12b9717663a11361ee,1789121324777432838,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t008-1e5bf667,5326e26a141bccf69501a51c911423db087bee810d8fe14d2cb99611ee82f8cd,1789121325153408524,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t009-1895d435,af975ad94f4096802423f88f26b7bf7ebdec809d878764a06f2d8e5d6b8bb2a5,1789121325510089112,True,405,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t010-bdbfc2ec,da8b9ed6734a5e0c6c6a9bd4cc6410d2148cc7f472023eb64fe5ef6bfac8b960,1789121325869446593,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t011-dbabbee3,82200642e41ad1ad028d60959acac514cae6cfbd8f576749c65ca010dee82404,1789121326213423805,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t012-a7c13aae,2b413f8514b163a38ac270e5af7caffd1bad23847d31f10a7ee3e35d541de125,1789121326573552210,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t013-779da8e6,95d2cf816fe331fb144355c394ca64f4a3dcadcac80575a74e00ca6d30f152bd,1789121326917429388,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t014-84d719c4,56e15600c35c7714dfa5dbcaab039fef1ef5c32b21220e2f49a0057ba9a02c64,1789121327265805876,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t015-8cf799bb,131c405a1c060ed27a1fe4af294cb78faf5fd4a6ffdca664121e091a50ccb12c,1789121327645759269,True,405,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t016-9d1af8f8,4ce9c5972243dac1a9e5dcb2c6479941eb3f5ec2ffd6f2daa11784f046cb8cab,1789121327965796502,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t017-ec51f9f3,f7cfc0bf3347ca1323e8297b788ea90ffdfd97e069591250740fff9eb63370e3,1789121328309610040,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t018-d863d981,d2712d8cbbb8d0e54189abcd7bf8c2e17b4fa26b5e04e15cfd57c2eb9349fb5a,1789121328669506558,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t019-b2e42ed3,0ccb3530f9438e569deb99ef987a79b3c249be55d11fa4fd1680930dddb08fbd,1789121329013459857,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t020-68644e26,62efc1c6397a59b5334af579a22793c7ed78788462a0cd5b562717582f05e950,1789121329361458028,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t021-89cc46b4,bf9f889d2ee9c7bc312d6a29859fb3e25fc31c8d1b8028fe744caacf34800650,1789121329729421996,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t022-e3132399,f4981f40440addb25b2542b7d455c68bd76469b93afa07c9af6dd5700759d8ec,1789121330069454656,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t023-30e770c4,383f02b708cc14df0e8758f8f60e6a137f279c5cfee3811ae1b4f8029a5c1c41,1789121330405776171,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t024-b35b87f9,2e41e758bf87613941e55d2260f3e75cd11acd67402a8c8c3fabb9f23e4e72cf,1789121330741683456,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t025-5843d78b,f64c635f400d50bc9ffc32d064839ec6aab687e0637a17fce7db746c05ee1d47,1789121331117535178,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t026-b9bb56e1,d53225907ce87131b17294ab40081c8327d4b9ca7c3f3c84626488534d4b9e85,1789121331477491921,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t027-f036bffb,f3e9a88ebdfdd5cdeeffc499f14abc1688e34b24d24ed0ab0e9d18e4cf4952fc,1789121331793564358,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t028-c92cbb3b,9d1fe897dd877296072be0fb18da7e6b51456ee223231159035946687ce4205d,1789121332173483054,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t029-09c662cc,3d88e7da17d4ca9046d1da0ebaa2c87fede74ceb282285f852f1fd9179313251,1789121332521601246,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t030-729f0196,e4b1f7a76a790cf87a143f44c00500a4cce8dc80c3ec0e15c91d835c326f33fb,1789121332857423981,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t031-24174c61,4f5f71c158ba87c2f4ea5f54863639e5f75cb24d85c35cdfa841fcaf463921dc,1789121333209485495,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t032-5f8bdc97,80b3aa7ca24143d45fc67ffd2264b82050e93dadb690bd52621682348093311f,1789121333549484204,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t033-f3b78fb0,3477cca3f2454d6938b79cd7cd124b6d410699c6d030f0519aa5ec8c7b63d2e1,1789121333917428379,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t034-f6f728f5,c7b4b26e974e597b80caa8980ed5be766a664134e4c2be632ec0c0c1db2d1a25,1789121334225740810,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t035-cb801ee4,e18ddd62afaebd45160f87df54f8dd2a99bf4c88984b62184fb6261de969344a,1789121334597520799,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t036-dde192ed,c7c7c789029d67ad869d126208776bebd9a084d1e72d918dd9fa3b0b135ba07e,1789121334917457981,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t037-6b748879,411d4260f4eacbf47bdfae12ed4d4fd9e320397a74599a6171837f9003594a7a,1789121335289424241,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t038-ece9a0e9,8717fd0c3ce35e5ea23a89dfd8f860414ec6530ca56a889f650d51c904ebaa1c,1789121335637452564,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t039-90e6b381,10300bec7ea9af2830bdb7feae73389981f4f1c76e657bd92c67d6820f4249cc,1789121335989537687,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t040-216a9fb9,c134a5d4d19bb789aa416ddd9fab746dd7b66cdc38bfc8e538200f1d55e8d362,1789121336370138567,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t041-95479ddf,7f71f5d6c390182788f546415466edfae4065ff1b4794eff12be21e4535774c1,1789121336701620336,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t042-3b1ce35a,282158287d442a58a5550534f98a7ba64c8f8ff4632752c177f2afa64b32586c,1789121337050004122,True,405,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t043-22b93836,e305ed0aaf548fc1d388f72c8c78b3454c25773e718c7b2f08078708015ee071,1789121337393457053,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t044-338ad17d,54f66eb354f898591e9c28180e12d5f1173a2e475c4b19471994a147e904e3ee,1789121337749436598,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t045-9085e7a8,d7739ca42ae00082cb3664a4e7d2c6fccd1ca1507f7224d6bf7100e3bbf5f6ca,1789121338086023827,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t046-7686039d,d38bf791a646fb9f25e4f1b3e0be3085bd5304cf1ad3afcb99adaf0f4901bf24,1789121338437580416,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t047-834df5d6,a534c5e6d3efe04f4135969cd1d40666595b6e12c1a7d75eca8b807693ffff2a,1789121338797429714,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t048-fb224973,a580aec61c2395141510e54e7731dfbf96696177f02dfc338eb1c12db2f79cea,1789121339153519477,True,406,0,0.0,False,False
B1_RL2_TC,ATTACK_DIVERSE_HIGH,4,r04-t049-bde4f9c3,a7ec7e6c775cd152eb256f934c7e4fd0577f519bcdb943a5d49b1255736a70c4,1789121339481523783,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t000-6e317466,aec4462bdda107bd97902b08c17daaf10c6f07c20d5d66148412e626e0cffdef,1789121419552252546,True,25,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t001-a129ca84,425bd9baa6bc9c9980a345a65c7b4ccb06e2a84b0059256085f6e902791bd21f,1789121419856783859,True,26,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t002-6a92ad62,77e54ddfd7ad60ae1673c9a1a0da2e6f64ddbffbc1fda5fd4eb9153bff7aab03,1789121420161097222,True,27,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t003-8cc19f96,7e932744adc05a0159a5cadfc5dd995da26695689181b1ff4c4e69a54eae6b0b,1789121420512575675,True,28,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t004-008925cd,58788da404bf40c03d4a3b19ef2f28b841ea4c2091f8e40dfd73aada7bc59fe6,1789121420836626437,True,29,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t005-ee47b4c4,3aeaf22574eaa46fda910102e6ffd7003e7d303ecc22dcfb9b25766c1018bb84,1789121421172635017,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t006-ca56db66,985564d494ea043ed36d7669053070209ed5a2c267d05bb9ea0d19a62ca668e9,1789121421508764385,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t007-84fd1f5f,fe8643b75bedb440cb6f1ee88d83ecf07241e36736b5e56d4824b3cca8014b15,1789121421844618588,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t008-7fd3b23d,07ae5d77c93eb3581737360a2378aad2a5d7ce7517175ec26959b103677dc8db,1789121422212559691,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t009-d2ef3df6,59d1885c476c1d1e5e11c8f50d28bc8ed15dd7573a58f7c60fe70d6257d847ff,1789121422576782650,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t010-d92504d3,33715afb5ee0a61e714a0cae265002cd21191413de18ffa64c2aa9e999f2bffb,1789121422896784596,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t011-7b2fe2e4,e2c3fcf4a5e2f2232fd00c664c4166acce3d9a686c41176cf67087484bd322f9,1789121423212687246,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t012-ed37b395,1348c1bb60a6ffc804685fc23207380b6eaa10445a3ae07a200718df5e9bdc1d,1789121423556678133,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t013-f43bda63,df0c467e6d60d5843853be5f57f67e5d740fffdb1cdd7f10a7d9b486183b3de8,1789121423872627623,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t014-8f8d7eba,0715dad348f35c0d3c9ea84988785a4ba3821a7fed3d1737f87a5cb19f5fd8ec,1789121424209012893,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t015-4f085781,4bd3ac5c41b510d18a35e65ee47c3b09f7b2161f29b01487c0b3bd4e87c1dbe8,1789121424564749644,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t016-90e30cc1,315e5e654ef28a87f09725bb3084caff8132c32d79aff3c2d16952368fb7b2d5,1789121424876570791,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t017-276bc871,6abf54f7f6c3ef867da86386c14d3cbe8ada4dad520abce598f914a971c4be92,1789121425208643008,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t018-4115460a,a5bb95101a988e5c6d119acfc1862e6bf54a53fa9bfaa1a788187c43c7ec8604,1789121425564568997,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t019-abca50de,10bf1a07355d89b528dab55306067763ac5a7370a48d70949934cad24332b46c,1789121425880537920,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t020-236eb14d,73622fc56e52c5d9365b6f74b34ef529537def495566f9e448c573a82d2b9477,1789121426220527685,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t021-7a02329f,db18d0910cdaaf082c1eb046caf4a5c5d43a6f534927cc1f1155dfa7ddc7276e,1789121426548626836,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t022-582a43d3,c6d861cec58670e31d068d7a059f5ba3778de2a9f6909ecf007e866f8771082d,1789121426888701032,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t023-079fc6bb,4cd090a42c2d45321ed0a2317225c2981deedc2774db028c2bfc3e70647cbb6d,1789121427220551181,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t024-4db6baea,9d1ecf494ea92a019cc275bc47394d3a62140ee232fb1250ead4ca64e3ddb6e7,1789121427560498023,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t025-a029766f,4d524628295be6049779f6d26a9fe505b189ac4d070cf3e3fb669fbed7b7dce5,1789121427896670188,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t026-6143200b,51b4c2396a150f3d79d9ccd34f2cfe006425930a1cae6d48960417a10a20c570,1789121428216613592,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t027-16b68826,3632454e512aafd82bb9166866aeb348dcdf8a32ece237458c427296232b2830,1789121428572778347,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t028-ff0fa186,e70bdaa20e43b5eec88b27fc8b5e6d40f2b0e7346dda4394473fbca8d6fc654b,1789121428892708544,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t029-b0f64e13,83d3202ca13fd7a3b51d5365bc00b70769db614bd58a54784819a69169391c6d,1789121429204484598,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t030-9e0677ee,d6b086ee24b53a3ff599fa7ca32bda76269a75df2825c6d90f89f96751f2e758,1789121429561050753,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t031-50aa9ec9,4de2551dd5b2a8f61553b92afae86f367abbb647e3fa84cd35ec0babb4d31bf0,1789121429916762504,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t032-5588633f,4f86fdd10936d8b0fc5923c65a5ae9fcde93ca5a6072158d82aa87e787c846c7,1789121430276673917,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t033-e77d8b1b,3673c8a85c8c13d9dd11d7be45b9e5890b77d6541403a53868f38d1307ee49e2,1789121430608525482,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t034-c3bb1f67,0d9c034d59116b6fd68941866cc6ff643b89aa64a51014a7673db29e8da18fb9,1789121430904641528,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t035-82b8bea8,30f02bda0aaaf5f677e3b3239407944967c3f77ffdd668fd6506cfa36857cb70,1789121431264595958,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t036-9414ba05,78ba52f64d81e5d484bbbc9c302501168a1d6a116da3d8e8e80e07959b0c4741,1789121431612654935,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t037-444dbc73,5f88bd314cba84cf6218a6b9b328057161407a3a8d854c4c61718a266ad48581,1789121431936674728,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t038-63c3d90c,64bd0ad01e3dd9f9eb9179ec2162b8d156ffb74ffce47eb31fe5c33006a89cea,1789121432268469015,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t039-72f253e9,764039602a8f86f03d7bce9b96d5828d482665c25d80b3caa9b60886cfd3d379,1789121432592749209,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t040-3a9c73fc,e4a834287b53e273ac83affded484d49460cbbd9f019bad29325547f79539489,1789121432916660903,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t041-4cb74a9e,dd8d47ea1be11260cf5119b8a7d51238da2f2a9440431619c627604f6bd5fff9,1789121433240864098,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t042-74ec8e2e,c82a4f0c15f8adc38bd05f8af091cd237df944cd23e938b6ba357c0b027394aa,1789121433564523780,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t043-70d058f1,07a4197990c9a22f346e800369f53493bd3f2ff04b85de0ea131e671ac64cf4c,1789121433904897887,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t044-55427614,3c1cee7d38147f2da62c46ba191279764b5b1805469d0734f2edbc1621f3abac,1789121434240686200,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t045-37c8bebc,4178ad8f01956b1e67c743a5d68c3a86b4907e5453a9069599e88b439a74ace8,1789121434556675342,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t046-3fc9d5ca,e6eee332f757bd97bd7d3cd685487716f182444190cdb96b4bfc47ed18db09fc,1789121434892474682,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t047-19862dbe,721aad7d1377cb24b35cb65e5b87ba8b240e74640fe8c34ee0a6ed7c3cb399cd,1789121435221074049,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t048-7f29b69f,ef2e0b74d3830a39170c75b7ee5d89af56426fc7b4028d81175dfcfc1d554457,1789121435548754334,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,4,r04-t049-8aa341a6,75a35d8c958d29f0ed8a61f68ea193d378eaad13f525ea396ab88eba13eb6ee2,1789121435872673003,True,31,0,0.0,False,False
B0_OFF,ATTACK_DIVERSE_HIGH,4,r04-t000-dd519991,fc51ef1b2ac9ea82c5923742d12c77cb7bc6e26fa3b8144f05e469b8b8e7c04e,1789121485945861785,True,401,0,0.0,False,False
B0_OFF,ATTACK_DIVERSE_HIGH,4,r04-t001-b68d5f83,c11bb20a4b6a5cf04b399b0dee1b6b60fd89707ffea7742abe6a5dc54bdfb856,1789121486218303325,True,402,0,0.0,False,False
B0_OFF,ATTACK_DIVERSE_HIGH,4,r04-t002-f3c8f1a5,6e9d491de26616807a955aa946e1fd0ac5ef80ca5f783190027627e1be5aa02f,1789121486586824873,True,403,0,0.0,False,False
B0_OFF,ATTACK_DIVERSE_HIGH,4,r04-t003-7a293757,46dc0f5afe5dae999285c7004b415096424d1064cca4341773adc5f3d1ab3e4d,1789121486934267158,True,404,0,0.0,False,False
